Address,USB0::0x2A8D::0x5001::MY58002415::0::INSTR,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,
Serial Number:,MY58002415,,,,,,,,,,,,,,,,
Firmware Version,A.02.01-01.00-02.01-00.02-01.02-03-02,,,,,,,,,,,,,,,,
Start Time,2026-02-03 11:32:10.784,,,,,,,,,,,,,,,,
Stop Time,2026-02-03 11:34:23.342,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,
Modules,5,Slot 0,SCD,Slot 1,DAQM900A,Slot 2,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,
2026-02-03 11:33:01.364,500,2026-02-03 11:33:01.364,8.3718277,,,,,,,,,,,,,,
2026-02-03 11:33:01.464,501,2026-02-03 11:33:01.464,8.3792543,,,,,,,,,,,,,,
2026-02-03 11:33:01.564,502,2026-02-03 11:33:01.564,8.38665366,,,,,,,,,,,,,,
2026-02-03 11:33:01.670,503,2026-02-03 11:33:01.670,8.3944699,,,,,,,,,,,,,,
2026-02-03 11:33:01.771,504,2026-02-03 11:33:01.771,8.40187781,,,,,,,,,,,,,,
2026-02-03 11:33:01.864,505,2026-02-03 11:33:01.864,8.40867819,,,,,,,,,,,,,,
2026-02-03 11:33:01.964,506,2026-02-03 11:33:01.964,8.41596222,,,,,,,,,,,,,,
2026-02-03 11:33:02.064,507,2026-02-03 11:33:02.064,8.42321348,,,,,,,,,,,,,,
2026-02-03 11:33:02.164,508,2026-02-03 11:33:02.164,8.43043516,,,,,,,,,,,,,,
2026-02-03 11:33:02.264,509,2026-02-03 11:33:02.264,8.43762341,,,,,,,,,,,,,,
2026-02-03 11:33:02.398,510,2026-02-03 11:33:02.398,8.44723297,,,,,,,,,,,,,,
2026-02-03 11:33:02.464,511,2026-02-03 11:33:02.464,8.45194983,,,,,,,,,,,,,,
2026-02-03 11:33:02.564,512,2026-02-03 11:33:02.564,8.45906304,,,,,,,,,,,,,,
2026-02-03 11:33:02.664,513,2026-02-03 11:33:02.664,8.46614387,,,,,,,,,,,,,,
2026-02-03 11:33:02.764,514,2026-02-03 11:33:02.764,8.47320972,,,,,,,,,,,,,,
2026-02-03 11:33:02.923,515,2026-02-03 11:33:02.923,8.48432673,,,,,,,,,,,,,,
2026-02-03 11:33:02.964,516,2026-02-03 11:33:02.964,8.4872429,,,,,,,,,,,,,,
2026-02-03 11:33:03.064,517,2026-02-03 11:33:03.064,8.494212,,,,,,,,,,,,,,
2026-02-03 11:33:03.198,518,2026-02-03 11:33:03.198,8.50353852,,,,,,,,,,,,,,
2026-02-03 11:33:03.264,519,2026-02-03 11:33:03.264,8.50808692,,,,,,,,,,,,,,
2026-02-03 11:33:03.364,520,2026-02-03 11:33:03.364,8.51498463,,,,,,,,,,,,,,
2026-02-03 11:33:03.464,521,2026-02-03 11:33:03.464,8.52185271,,,,,,,,,,,,,,
2026-02-03 11:33:03.564,522,2026-02-03 11:33:03.564,8.52869402,,,,,,,,,,,,,,
2026-02-03 11:33:03.664,523,2026-02-03 11:33:03.664,8.53551693,,,,,,,,,,,,,,
2026-02-03 11:33:03.812,524,2026-02-03 11:33:03.812,8.54556819,,,,,,,,,,,,,,
2026-02-03 11:33:03.864,525,2026-02-03 11:33:03.864,8.54907389,,,,,,,,,,,,,,
2026-02-03 11:33:03.964,526,2026-02-03 11:33:03.964,8.55581784,,,,,,,,,,,,,,
2026-02-03 11:33:04.064,527,2026-02-03 11:33:04.064,8.56252801,,,,,,,,,,,,,,
2026-02-03 11:33:04.164,528,2026-02-03 11:33:04.164,8.56920822,,,,,,,,,,,,,,
2026-02-03 11:33:04.264,529,2026-02-03 11:33:04.264,8.57586978,,,,,,,,,,,,,,
2026-02-03 11:33:04.383,530,2026-02-03 11:33:04.383,8.58371329,,,,,,,,,,,,,,
2026-02-03 11:33:04.464,531,2026-02-03 11:33:04.464,8.58910834,,,,,,,,,,,,,,
2026-02-03 11:33:04.564,532,2026-02-03 11:33:04.564,8.59568454,,,,,,,,,,,,,,
2026-02-03 11:33:04.779,533,2026-02-03 11:33:04.779,8.60976435,,,,,,,,,,,,,,
2026-02-03 11:33:04.864,534,2026-02-03 11:33:04.864,8.61529949,,,,,,,,,,,,,,
2026-02-03 11:33:04.964,535,2026-02-03 11:33:04.964,8.6217806,,,,,,,,,,,,,,
2026-02-03 11:33:05.064,536,2026-02-03 11:33:05.064,8.62824209,,,,,,,,,,,,,,
2026-02-03 11:33:05.164,537,2026-02-03 11:33:05.164,8.63467776,,,,,,,,,,,,,,
2026-02-03 11:33:05.264,538,2026-02-03 11:33:05.264,8.6410801,,,,,,,,,,,,,,
2026-02-03 11:33:05.407,539,2026-02-03 11:33:05.407,8.6501835,,,,,,,,,,,,,,
2026-02-03 11:33:05.464,540,2026-02-03 11:33:05.464,8.65381376,,,,,,,,,,,,,,
2026-02-03 11:33:05.564,541,2026-02-03 11:33:05.564,8.6601414,,,,,,,,,,,,,,
2026-02-03 11:33:05.664,542,2026-02-03 11:33:05.664,8.66644658,,,,,,,,,,,,,,
2026-02-03 11:33:05.764,543,2026-02-03 11:33:05.764,8.67273349,,,,,,,,,,,,,,
2026-02-03 11:33:05.881,544,2026-02-03 11:33:05.881,8.68003717,,,,,,,,,,,,,,
2026-02-03 11:33:05.964,545,2026-02-03 11:33:05.964,8.68522276,,,,,,,,,,,,,,
2026-02-03 11:33:06.064,546,2026-02-03 11:33:06.064,8.69143211,,,,,,,,,,,,,,
2026-02-03 11:33:06.164,547,2026-02-03 11:33:06.164,8.6976113,,,,,,,,,,,,,,
2026-02-03 11:33:06.264,548,2026-02-03 11:33:06.264,8.70377814,,,,,,,,,,,,,,
2026-02-03 11:33:06.364,549,2026-02-03 11:33:06.364,8.7099065,,,,,,,,,,,,,,
2026-02-03 11:33:06.464,550,2026-02-03 11:33:06.464,8.71602561,,,,,,,,,,,,,,
2026-02-03 11:33:06.564,551,2026-02-03 11:33:06.564,8.72212458,,,,,,,,,,,,,,
2026-02-03 11:33:06.664,552,2026-02-03 11:33:06.664,8.72819144,,,,,,,,,,,,,,
2026-02-03 11:33:06.879,553,2026-02-03 11:33:06.879,8.7411532,,,,,,,,,,,,,,
2026-02-03 11:33:06.964,554,2026-02-03 11:33:06.964,8.74625823,,,,,,,,,,,,,,
2026-02-03 11:33:07.064,555,2026-02-03 11:33:07.064,8.7522216,,,,,,,,,,,,,,
2026-02-03 11:33:07.164,556,2026-02-03 11:33:07.164,8.75817676,,,,,,,,,,,,,,
2026-02-03 11:33:07.267,557,2026-02-03 11:33:07.267,8.76427067,,,,,,,,,,,,,,
2026-02-03 11:33:07.364,558,2026-02-03 11:33:07.364,8.76999269,,,,,,,,,,,,,,
2026-02-03 11:33:07.464,559,2026-02-03 11:33:07.464,8.77586686,,,,,,,,,,,,,,
2026-02-03 11:33:07.564,560,2026-02-03 11:33:07.564,8.78171818,,,,,,,,,,,,,,
2026-02-03 11:33:07.664,561,2026-02-03 11:33:07.664,8.78754461,,,,,,,,,,,,,,
2026-02-03 11:33:07.764,562,2026-02-03 11:33:07.764,8.79335906,,,,,,,,,,,,,,
2026-02-03 11:33:07.902,563,2026-02-03 11:33:07.902,8.80128328,,,,,,,,,,,,,,
2026-02-03 11:33:07.964,564,2026-02-03 11:33:07.964,8.80490492,,,,,,,,,,,,,,
2026-02-03 11:33:08.064,565,2026-02-03 11:33:08.064,8.81065228,,,,,,,,,,,,,,
2026-02-03 11:33:08.164,566,2026-02-03 11:33:08.164,8.8163673,,,,,,,,,,,,,,
2026-02-03 11:33:08.343,567,2026-02-03 11:33:08.343,8.82651403,,,,,,,,,,,,,,
2026-02-03 11:33:08.379,568,2026-02-03 11:33:08.379,8.82858748,,,,,,,,,,,,,,
2026-02-03 11:33:08.464,569,2026-02-03 11:33:08.464,8.83339566,,,,,,,,,,,,,,
2026-02-03 11:33:08.564,570,2026-02-03 11:33:08.564,8.83902752,,,,,,,,,,,,,,
2026-02-03 11:33:08.664,571,2026-02-03 11:33:08.664,8.84464583,,,,,,,,,,,,,,
2026-02-03 11:33:08.764,572,2026-02-03 11:33:08.764,8.85023488,,,,,,,,,,,,,,
2026-02-03 11:33:08.968,573,2026-02-03 11:33:08.968,8.86156391,,,,,,,,,,,,,,
2026-02-03 11:33:09.064,574,2026-02-03 11:33:09.064,8.86687518,,,,,,,,,,,,,,
2026-02-03 11:33:09.165,575,2026-02-03 11:33:09.165,8.87238459,,,,,,,,,,,,,,
2026-02-03 11:33:09.265,576,2026-02-03 11:33:09.265,8.8778661,,,,,,,,,,,,,,
2026-02-03 11:33:09.365,577,2026-02-03 11:33:09.365,8.88332474,,,,,,,,,,,,,,
2026-02-03 11:33:09.497,578,2026-02-03 11:33:09.497,8.89050541,,,,,,,,,,,,,,
2026-02-03 11:33:09.565,579,2026-02-03 11:33:09.565,8.89418557,,,,,,,,,,,,,,
2026-02-03 11:33:09.665,580,2026-02-03 11:33:09.665,8.89957758,,,,,,,,,,,,,,
2026-02-03 11:33:09.818,581,2026-02-03 11:33:09.818,8.90778719,,,,,,,,,,,,,,
2026-02-03 11:33:09.865,582,2026-02-03 11:33:09.865,8.91029559,,,,,,,,,,,,,,
2026-02-03 11:33:09.965,583,2026-02-03 11:33:09.965,8.91562818,,,,,,,,,,,,,,
2026-02-03 11:33:10.065,584,2026-02-03 11:33:10.065,8.92094046,,,,,,,,,,,,,,
2026-02-03 11:33:10.164,585,2026-02-03 11:33:10.164,8.92623151,,,,,,,,,,,,,,
2026-02-03 11:33:10.382,586,2026-02-03 11:33:10.382,8.93768047,,,,,,,,,,,,,,
2026-02-03 11:33:10.465,587,2026-02-03 11:33:10.465,8.94199042,,,,,,,,,,,,,,
2026-02-03 11:33:10.565,588,2026-02-03 11:33:10.565,8.94719681,,,,,,,,,,,,,,
2026-02-03 11:33:10.665,589,2026-02-03 11:33:10.665,8.95238242,,,,,,,,,,,,,,
2026-02-03 11:33:10.765,590,2026-02-03 11:33:10.765,8.95755933,,,,,,,,,,,,,,
2026-02-03 11:33:10.865,591,2026-02-03 11:33:10.865,8.96270838,,,,,,,,,,,,,,
2026-02-03 11:33:10.965,592,2026-02-03 11:33:10.965,8.96783553,,,,,,,,,,,,,,
2026-02-03 11:33:11.065,593,2026-02-03 11:33:11.065,8.97294776,,,,,,,,,,,,,,
2026-02-03 11:33:11.165,594,2026-02-03 11:33:11.165,8.97803856,,,,,,,,,,,,,,
2026-02-03 11:33:11.265,595,2026-02-03 11:33:11.265,8.98311981,,,,,,,,,,,,,,
2026-02-03 11:33:11.365,596,2026-02-03 11:33:11.365,8.9881721,,,,,,,,,,,,,,
2026-02-03 11:33:11.465,597,2026-02-03 11:33:11.465,8.9932063,,,,,,,,,,,,,,
2026-02-03 11:33:11.565,598,2026-02-03 11:33:11.565,8.9982185,,,,,,,,,,,,,,
2026-02-03 11:33:11.665,599,2026-02-03 11:33:11.665,9.00321802,,,,,,,,,,,,,,
2026-02-03 11:33:11.878,600,2026-02-03 11:33:11.878,9.01379225,,,,,,,,,,,,,,
2026-02-03 11:33:11.965,601,2026-02-03 11:33:11.965,9.01809133,,,,,,,,,,,,,,
2026-02-03 11:33:12.065,602,2026-02-03 11:33:12.065,9.02300691,,,,,,,,,,,,,,
2026-02-03 11:33:12.165,603,2026-02-03 11:33:12.165,9.02790593,,,,,,,,,,,,,,
2026-02-03 11:33:12.265,604,2026-02-03 11:33:12.265,9.03278266,,,,,,,,,,,,,,
2026-02-03 11:33:12.365,605,2026-02-03 11:33:12.365,9.03764087,,,,,,,,,,,,,,
2026-02-03 11:33:12.509,606,2026-02-03 11:33:12.509,9.04461131,,,,,,,,,,,,,,
2026-02-03 11:33:12.565,607,2026-02-03 11:33:12.565,9.04730301,,,,,,,,,,,,,,
2026-02-03 11:33:12.665,608,2026-02-03 11:33:12.665,9.05210048,,,,,,,,,,,,,,
2026-02-03 11:33:12.765,609,2026-02-03 11:33:12.765,9.05688369,,,,,,,,,,,,,,
2026-02-03 11:33:12.865,610,2026-02-03 11:33:12.865,9.06164682,,,,,,,,,,,,,,
2026-02-03 11:33:12.984,611,2026-02-03 11:33:12.984,9.06729384,,,,,,,,,,,,,,
2026-02-03 11:33:13.065,612,2026-02-03 11:33:13.065,9.07111911,,,,,,,,,,,,,,
2026-02-03 11:33:13.165,613,2026-02-03 11:33:13.165,9.07582774,,,,,,,,,,,,,,
2026-02-03 11:33:13.265,614,2026-02-03 11:33:13.265,9.08052227,,,,,,,,,,,,,,
2026-02-03 11:33:13.365,615,2026-02-03 11:33:13.365,9.0851933,,,,,,,,,,,,,,
2026-02-03 11:33:13.510,616,2026-02-03 11:33:13.510,9.09192337,,,,,,,,,,,,,,
2026-02-03 11:33:13.565,617,2026-02-03 11:33:13.565,9.09447586,,,,,,,,,,,,,,
2026-02-03 11:33:13.665,618,2026-02-03 11:33:13.665,9.09910076,,,,,,,,,,,,,,
2026-02-03 11:33:13.765,619,2026-02-03 11:33:13.765,9.10369339,,,,,,,,,,,,,,
2026-02-03 11:33:13.865,620,2026-02-03 11:33:13.865,9.10828753,,,,,,,,,,,,,,
2026-02-03 11:33:13.965,621,2026-02-03 11:33:13.965,9.11285501,,,,,,,,,,,,,,
2026-02-03 11:33:14.065,622,2026-02-03 11:33:14.065,9.11739903,,,,,,,,,,,,,,
2026-02-03 11:33:14.165,623,2026-02-03 11:33:14.165,9.12192756,,,,,,,,,,,,,,
2026-02-03 11:33:14.265,624,2026-02-03 11:33:14.265,9.12643693,,,,,,,,,,,,,,
2026-02-03 11:33:14.365,625,2026-02-03 11:33:14.365,9.13092471,,,,,,,,,,,,,,
2026-02-03 11:33:14.465,626,2026-02-03 11:33:14.465,9.13540003,,,,,,,,,,,,,,
2026-02-03 11:33:14.565,627,2026-02-03 11:33:14.565,9.1398595,,,,,,,,,,,,,,
2026-02-03 11:33:14.716,628,2026-02-03 11:33:14.716,9.14654532,,,,,,,,,,,,,,
2026-02-03 11:33:14.765,629,2026-02-03 11:33:14.765,9.1487187,,,,,,,,,,,,,,
2026-02-03 11:33:14.865,630,2026-02-03 11:33:14.865,9.1531207,,,,,,,,,,,,,,
2026-02-03 11:33:14.995,631,2026-02-03 11:33:14.995,9.15882022,,,,,,,,,,,,,,
2026-02-03 11:33:15.065,632,2026-02-03 11:33:15.065,9.16188544,,,,,,,,,,,,,,
2026-02-03 11:33:15.165,633,2026-02-03 11:33:15.165,9.16623894,,,,,,,,,,,,,,
2026-02-03 11:33:15.265,634,2026-02-03 11:33:15.265,9.17057322,,,,,,,,,,,,,,
2026-02-03 11:33:15.365,635,2026-02-03 11:33:15.365,9.17489286,,,,,,,,,,,,,,
2026-02-03 11:33:15.465,636,2026-02-03 11:33:15.465,9.17919605,,,,,,,,,,,,,,
2026-02-03 11:33:15.565,637,2026-02-03 11:33:15.565,9.18348306,,,,,,,,,,,,,,
2026-02-03 11:33:15.665,638,2026-02-03 11:33:15.665,9.18775962,,,,,,,,,,,,,,
2026-02-03 11:33:15.765,639,2026-02-03 11:33:15.765,9.19201425,,,,,,,,,,,,,,
2026-02-03 11:33:15.865,640,2026-02-03 11:33:15.865,9.19625016,,,,,,,,,,,,,,
2026-02-03 11:33:16.064,641,2026-02-03 11:33:16.064,9.20462917,,,,,,,,,,,,,,
2026-02-03 11:33:16.100,642,2026-02-03 11:33:16.100,9.20616531,,,,,,,,,,,,,,
2026-02-03 11:33:16.166,643,2026-02-03 11:33:16.166,9.20892316,,,,,,,,,,,,,,
2026-02-03 11:33:16.265,644,2026-02-03 11:33:16.265,9.21303824,,,,,,,,,,,,,,
2026-02-03 11:33:16.365,645,2026-02-03 11:33:16.365,9.21719825,,,,,,,,,,,,,,
2026-02-03 11:33:16.465,646,2026-02-03 11:33:16.465,9.22133976,,,,,,,,,,,,,,
2026-02-03 11:33:16.646,647,2026-02-03 11:33:16.646,9.22878295,,,,,,,,,,,,,,
2026-02-03 11:33:16.708,648,2026-02-03 11:33:16.708,9.23132687,,,,,,,,,,,,,,
2026-02-03 11:33:16.765,649,2026-02-03 11:33:16.765,9.23367548,,,,,,,,,,,,,,
2026-02-03 11:33:16.865,650,2026-02-03 11:33:16.865,9.23775762,,,,,,,,,,,,,,
2026-02-03 11:33:17.028,651,2026-02-03 11:33:17.028,9.24439294,,,,,,,,,,,,,,
2026-02-03 11:33:17.065,652,2026-02-03 11:33:17.065,9.24587839,,,,,,,,,,,,,,
2026-02-03 11:33:17.165,653,2026-02-03 11:33:17.165,9.24990218,,,,,,,,,,,,,,
2026-02-03 11:33:17.265,654,2026-02-03 11:33:17.265,9.25391694,,,,,,,,,,,,,,
2026-02-03 11:33:17.365,655,2026-02-03 11:33:17.365,9.25792108,,,,,,,,,,,,,,
2026-02-03 11:33:17.499,656,2026-02-03 11:33:17.499,9.26327218,,,,,,,,,,,,,,
2026-02-03 11:33:17.565,657,2026-02-03 11:33:17.565,9.26588417,,,,,,,,,,,,,,
2026-02-03 11:33:17.665,658,2026-02-03 11:33:17.665,9.26983825,,,,,,,,,,,,,,
2026-02-03 11:33:17.765,659,2026-02-03 11:33:17.765,9.27378713,,,,,,,,,,,,,,
2026-02-03 11:33:17.865,660,2026-02-03 11:33:17.865,9.27771312,,,,,,,,,,,,,,
2026-02-03 11:33:17.965,661,2026-02-03 11:33:17.965,9.28163567,,,,,,,,,,,,,,
2026-02-03 11:33:18.065,662,2026-02-03 11:33:18.065,9.28552324,,,,,,,,,,,,,,
2026-02-03 11:33:18.165,663,2026-02-03 11:33:18.165,9.28940993,,,,,,,,,,,,,,
2026-02-03 11:33:18.265,664,2026-02-03 11:33:18.265,9.29328319,,,,,,,,,,,,,,
2026-02-03 11:33:18.365,665,2026-02-03 11:33:18.365,9.29713224,,,,,,,,,,,,,,
2026-02-03 11:33:18.507,666,2026-02-03 11:33:18.507,9.30257774,,,,,,,,,,,,,,
2026-02-03 11:33:18.573,667,2026-02-03 11:33:18.573,9.30510598,,,,,,,,,,,,,,
2026-02-03 11:33:18.665,668,2026-02-03 11:33:18.665,9.30861077,,,,,,,,,,,,,,
2026-02-03 11:33:18.765,669,2026-02-03 11:33:18.765,9.31240484,,,,,,,,,,,,,,
2026-02-03 11:33:18.957,670,2026-02-03 11:33:18.957,9.31965841,,,,,,,,,,,,,,
2026-02-03 11:33:18.994,671,2026-02-03 11:33:18.994,9.32103052,,,,,,,,,,,,,,
2026-02-03 11:33:19.065,672,2026-02-03 11:33:19.065,9.32369607,,,,,,,,,,,,,,
2026-02-03 11:33:19.165,673,2026-02-03 11:33:19.165,9.32743182,,,,,,,,,,,,,,
2026-02-03 11:33:19.265,674,2026-02-03 11:33:19.265,9.33115607,,,,,,,,,,,,,,
2026-02-03 11:33:19.365,675,2026-02-03 11:33:19.365,9.3348617,,,,,,,,,,,,,,
2026-02-03 11:33:19.465,676,2026-02-03 11:33:19.465,9.33855308,,,,,,,,,,,,,,
2026-02-03 11:33:19.565,677,2026-02-03 11:33:19.565,9.34222798,,,,,,,,,,,,,,
2026-02-03 11:33:19.674,678,2026-02-03 11:33:19.674,9.34622678,,,,,,,,,,,,,,
2026-02-03 11:33:19.765,679,2026-02-03 11:33:19.765,9.34953957,,,,,,,,,,,,,,
2026-02-03 11:33:19.865,680,2026-02-03 11:33:19.865,9.3531756,,,,,,,,,,,,,,
2026-02-03 11:33:19.965,681,2026-02-03 11:33:19.965,9.35679956,,,,,,,,,,,,,,
2026-02-03 11:33:20.174,682,2026-02-03 11:33:20.174,9.36431386,,,,,,,,,,,,,,
2026-02-03 11:33:20.265,683,2026-02-03 11:33:20.265,9.36758392,,,,,,,,,,,,,,
2026-02-03 11:33:20.365,684,2026-02-03 11:33:20.365,9.37115178,,,,,,,,,,,,,,
2026-02-03 11:33:20.497,685,2026-02-03 11:33:20.497,9.37582176,,,,,,,,,,,,,,
2026-02-03 11:33:20.565,686,2026-02-03 11:33:20.565,9.37824818,,,,,,,,,,,,,,
2026-02-03 11:33:20.665,687,2026-02-03 11:33:20.665,9.3817735,,,,,,,,,,,,,,
2026-02-03 11:33:20.765,688,2026-02-03 11:33:20.765,9.38528812,,,,,,,,,,,,,,
2026-02-03 11:33:20.865,689,2026-02-03 11:33:20.865,9.38878007,,,,,,,,,,,,,,
2026-02-03 11:33:21.050,690,2026-02-03 11:33:21.050,9.39521485,,,,,,,,,,,,,,
2026-02-03 11:33:21.087,691,2026-02-03 11:33:21.087,9.39648328,,,,,,,,,,,,,,
2026-02-03 11:33:21.165,692,2026-02-03 11:33:21.165,9.39919882,,,,,,,,,,,,,,
2026-02-03 11:33:21.265,693,2026-02-03 11:33:21.265,9.40264254,,,,,,,,,,,,,,
2026-02-03 11:33:21.365,694,2026-02-03 11:33:21.365,9.40607467,,,,,,,,,,,,,,
2026-02-03 11:33:21.465,695,2026-02-03 11:33:21.465,9.40949499,,,,,,,,,,,,,,
2026-02-03 11:33:21.565,696,2026-02-03 11:33:21.565,9.41290196,,,,,,,,,,,,,,
2026-02-03 11:33:21.665,697,2026-02-03 11:33:21.665,9.41629883,,,,,,,,,,,,,,
2026-02-03 11:33:21.771,698,2026-02-03 11:33:21.771,9.4198784,,,,,,,,,,,,,,
2026-02-03 11:33:21.865,699,2026-02-03 11:33:21.865,9.42304632,,,,,,,,,,,,,,
2026-02-03 11:33:21.965,700,2026-02-03 11:33:21.965,9.42639923,,,,,,,,,,,,,,
2026-02-03 11:33:22.088,701,2026-02-03 11:33:22.088,9.43050327,,,,,,,,,,,,,,
2026-02-03 11:33:22.165,702,2026-02-03 11:33:22.165,9.43306874,,,,,,,,,,,,,,
2026-02-03 11:33:22.265,703,2026-02-03 11:33:22.265,9.43639496,,,,,,,,,,,,,,
2026-02-03 11:33:22.365,704,2026-02-03 11:33:22.365,9.43969842,,,,,,,,,,,,,,
2026-02-03 11:33:22.465,705,2026-02-03 11:33:22.465,9.44299744,,,,,,,,,,,,,,
2026-02-03 11:33:22.565,706,2026-02-03 11:33:22.565,9.44627505,,,,,,,,,,,,,,
2026-02-03 11:33:22.665,707,2026-02-03 11:33:22.665,9.44955059,,,,,,,,,,,,,,
2026-02-03 11:33:22.765,708,2026-02-03 11:33:22.765,9.45281036,,,,,,,,,,,,,,
2026-02-03 11:33:22.865,709,2026-02-03 11:33:22.865,9.4560585,,,,,,,,,,,,,,
2026-02-03 11:33:23.062,710,2026-02-03 11:33:23.062,9.46240843,,,,,,,,,,,,,,
2026-02-03 11:33:23.099,711,2026-02-03 11:33:23.099,9.46358276,,,,,,,,,,,,,,
2026-02-03 11:33:23.165,712,2026-02-03 11:33:23.165,9.46572535,,,,,,,,,,,,,,
2026-02-03 11:33:23.265,713,2026-02-03 11:33:23.265,9.46892184,,,,,,,,,,,,,,
2026-02-03 11:33:23.365,714,2026-02-03 11:33:23.365,9.47210664,,,,,,,,,,,,,,
2026-02-03 11:33:23.465,715,2026-02-03 11:33:23.465,9.47527719,,,,,,,,,,,,,,
2026-02-03 11:33:23.565,716,2026-02-03 11:33:23.565,9.47843645,,,,,,,,,,,,,,
2026-02-03 11:33:23.665,717,2026-02-03 11:33:23.665,9.48158444,,,,,,,,,,,,,,
2026-02-03 11:33:23.819,718,2026-02-03 11:33:23.819,9.48638917,,,,,,,,,,,,,,
2026-02-03 11:33:23.865,719,2026-02-03 11:33:23.865,9.48784183,,,,,,,,,,,,,,
2026-02-03 11:33:23.965,720,2026-02-03 11:33:23.965,9.49095572,,,,,,,,,,,,,,
2026-02-03 11:33:24.065,721,2026-02-03 11:33:24.065,9.49405026,,,,,,,,,,,,,,
2026-02-03 11:33:24.165,722,2026-02-03 11:33:24.165,9.49714687,,,,,,,,,,,,,,
2026-02-03 11:33:24.265,723,2026-02-03 11:33:24.265,9.50022446,,,,,,,,,,,,,,
2026-02-03 11:33:24.365,724,2026-02-03 11:33:24.365,9.50329092,,,,,,,,,,,,,,
2026-02-03 11:33:24.465,725,2026-02-03 11:33:24.465,9.50634511,,,,,,,,,,,,,,
2026-02-03 11:33:24.565,726,2026-02-03 11:33:24.565,9.50938403,,,,,,,,,,,,,,
2026-02-03 11:33:24.693,727,2026-02-03 11:33:24.693,9.51323443,,,,,,,,,,,,,,
2026-02-03 11:33:24.765,728,2026-02-03 11:33:24.765,9.5154262,,,,,,,,,,,,,,
2026-02-03 11:33:24.865,729,2026-02-03 11:33:24.865,9.51843126,,,,,,,,,,,,,,
2026-02-03 11:33:25.066,730,2026-02-03 11:33:25.066,9.52443063,,,,,,,,,,,,,,
2026-02-03 11:33:25.166,731,2026-02-03 11:33:25.166,9.52737945,,,,,,,,,,,,,,
2026-02-03 11:33:25.265,732,2026-02-03 11:33:25.265,9.53033368,,,,,,,,,,,,,,
2026-02-03 11:33:25.366,733,2026-02-03 11:33:25.366,9.53328586,,,,,,,,,,,,,,
2026-02-03 11:33:25.466,734,2026-02-03 11:33:25.466,9.53621412,,,,,,,,,,,,,,
2026-02-03 11:33:25.565,735,2026-02-03 11:33:25.565,9.5391331,,,,,,,,,,,,,,
2026-02-03 11:33:25.710,736,2026-02-03 11:33:25.710,9.54335057,,,,,,,,,,,,,,
2026-02-03 11:33:25.765,737,2026-02-03 11:33:25.765,9.54494788,,,,,,,,,,,,,,
2026-02-03 11:33:25.865,738,2026-02-03 11:33:25.865,9.54783632,,,,,,,,,,,,,,
2026-02-03 11:33:25.987,739,2026-02-03 11:33:25.987,9.55133936,,,,,,,,,,,,,,
2026-02-03 11:33:26.065,740,2026-02-03 11:33:26.065,9.55359296,,,,,,,,,,,,,,
2026-02-03 11:33:26.165,741,2026-02-03 11:33:26.165,9.55645641,,,,,,,,,,,,,,
2026-02-03 11:33:26.266,742,2026-02-03 11:33:26.266,9.5593123,,,,,,,,,,,,,,
2026-02-03 11:33:26.366,743,2026-02-03 11:33:26.366,9.56215284,,,,,,,,,,,,,,
2026-02-03 11:33:26.466,744,2026-02-03 11:33:26.466,9.56498309,,,,,,,,,,,,,,
2026-02-03 11:33:26.566,745,2026-02-03 11:33:26.566,9.5678054,,,,,,,,,,,,,,
2026-02-03 11:33:26.666,746,2026-02-03 11:33:26.666,9.57061881,,,,,,,,,,,,,,
2026-02-03 11:33:26.766,747,2026-02-03 11:33:26.766,9.57341271,,,,,,,,,,,,,,
2026-02-03 11:33:26.866,748,2026-02-03 11:33:26.866,9.57620275,,,,,,,,,,,,,,
2026-02-03 11:33:26.966,749,2026-02-03 11:33:26.966,9.57898113,,,,,,,,,,,,,,
2026-02-03 11:33:27.066,750,2026-02-03 11:33:27.066,9.5817441,,,,,,,,,,,,,,
2026-02-03 11:33:27.166,751,2026-02-03 11:33:27.166,9.58449861,,,,,,,,,,,,,,
2026-02-03 11:33:27.266,752,2026-02-03 11:33:27.266,9.58724472,,,,,,,,,,,,,,
2026-02-03 11:33:27.366,753,2026-02-03 11:33:27.366,9.58997555,,,,,,,,,,,,,,
2026-02-03 11:33:27.466,754,2026-02-03 11:33:27.466,9.59270037,,,,,,,,,,,,,,
2026-02-03 11:33:27.566,755,2026-02-03 11:33:27.566,9.59540991,,,,,,,,,,,,,,
2026-02-03 11:33:27.666,756,2026-02-03 11:33:27.666,9.59811803,,,,,,,,,,,,,,
2026-02-03 11:33:27.798,757,2026-02-03 11:33:27.798,9.60168917,,,,,,,,,,,,,,
2026-02-03 11:33:27.866,758,2026-02-03 11:33:27.866,9.60350159,,,,,,,,,,,,,,
2026-02-03 11:33:27.966,759,2026-02-03 11:33:27.966,9.60617645,,,,,,,,,,,,,,
2026-02-03 11:33:28.071,760,2026-02-03 11:33:28.071,9.60898256,,,,,,,,,,,,,,
