Address,USB0::0x2A8D::0x5001::MY58002415::0::INSTR,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,
Serial Number:,MY58002415,,,,,,,,,,,,,,,,
Firmware Version,A.02.01-01.00-02.01-00.02-01.02-03-02,,,,,,,,,,,,,,,,
Start Time,2026-02-06 11:51:23.393,,,,,,,,,,,,,,,,
Stop Time,2026-02-06 11:53:06.562,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,
Modules,5,Slot 0,SCD,Slot 1,DAQM900A,Slot 2,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,
2026-02-06 11:52:14.432,501,2026-02-06 11:52:14.432,8.6732771,,,,,,,,,,,,,,
2026-02-06 11:52:14.570,502,2026-02-06 11:52:14.570,8.68230963,,,,,,,,,,,,,,
2026-02-06 11:52:14.632,503,2026-02-06 11:52:14.632,8.68631591,,,,,,,,,,,,,,
2026-02-06 11:52:14.732,504,2026-02-06 11:52:14.732,8.69279428,,,,,,,,,,,,,,
2026-02-06 11:52:14.832,505,2026-02-06 11:52:14.832,8.69925569,,,,,,,,,,,,,,
2026-02-06 11:52:14.932,506,2026-02-06 11:52:14.932,8.70568288,,,,,,,,,,,,,,
2026-02-06 11:52:15.032,507,2026-02-06 11:52:15.032,8.71209332,,,,,,,,,,,,,,
2026-02-06 11:52:15.199,508,2026-02-06 11:52:15.199,8.72274731,,,,,,,,,,,,,,
2026-02-06 11:52:15.236,509,2026-02-06 11:52:15.236,8.72506524,,,,,,,,,,,,,,
2026-02-06 11:52:15.332,510,2026-02-06 11:52:15.332,8.7311694,,,,,,,,,,,,,,
2026-02-06 11:52:15.432,511,2026-02-06 11:52:15.432,8.73747633,,,,,,,,,,,,,,
2026-02-06 11:52:15.633,512,2026-02-06 11:52:15.633,8.75006902,,,,,,,,,,,,,,
2026-02-06 11:52:15.732,513,2026-02-06 11:52:15.732,8.75626578,,,,,,,,,,,,,,
2026-02-06 11:52:15.832,514,2026-02-06 11:52:15.832,8.76247861,,,,,,,,,,,,,,
2026-02-06 11:52:15.932,515,2026-02-06 11:52:15.932,8.76867124,,,,,,,,,,,,,,
2026-02-06 11:52:16.032,516,2026-02-06 11:52:16.032,8.77483699,,,,,,,,,,,,,,
2026-02-06 11:52:16.158,517,2026-02-06 11:52:16.158,8.78258163,,,,,,,,,,,,,,
2026-02-06 11:52:16.232,518,2026-02-06 11:52:16.232,8.7870939,,,,,,,,,,,,,,
2026-02-06 11:52:16.332,519,2026-02-06 11:52:16.332,8.79319375,,,,,,,,,,,,,,
2026-02-06 11:52:16.432,520,2026-02-06 11:52:16.432,8.79926635,,,,,,,,,,,,,,
2026-02-06 11:52:16.532,521,2026-02-06 11:52:16.532,8.80531299,,,,,,,,,,,,,,
2026-02-06 11:52:16.681,522,2026-02-06 11:52:16.681,8.81429114,,,,,,,,,,,,,,
2026-02-06 11:52:16.732,523,2026-02-06 11:52:16.732,8.81733807,,,,,,,,,,,,,,
2026-02-06 11:52:16.832,524,2026-02-06 11:52:16.832,8.82331376,,,,,,,,,,,,,,
2026-02-06 11:52:16.932,525,2026-02-06 11:52:16.932,8.82927081,,,,,,,,,,,,,,
2026-02-06 11:52:17.032,526,2026-02-06 11:52:17.032,8.83520468,,,,,,,,,,,,,,
2026-02-06 11:52:17.157,527,2026-02-06 11:52:17.157,8.84257561,,,,,,,,,,,,,,
2026-02-06 11:52:17.232,528,2026-02-06 11:52:17.232,8.84701034,,,,,,,,,,,,,,
2026-02-06 11:52:17.332,529,2026-02-06 11:52:17.332,8.85287693,,,,,,,,,,,,,,
2026-02-06 11:52:17.432,530,2026-02-06 11:52:17.432,8.8587191,,,,,,,,,,,,,,
2026-02-06 11:52:17.532,531,2026-02-06 11:52:17.532,8.86454278,,,,,,,,,,,,,,
2026-02-06 11:52:17.632,532,2026-02-06 11:52:17.632,8.87034313,,,,,,,,,,,,,,
2026-02-06 11:52:17.732,533,2026-02-06 11:52:17.732,8.87611809,,,,,,,,,,,,,,
2026-02-06 11:52:17.832,534,2026-02-06 11:52:17.832,8.88187314,,,,,,,,,,,,,,
2026-02-06 11:52:17.932,535,2026-02-06 11:52:17.932,8.8876086,,,,,,,,,,,,,,
2026-02-06 11:52:18.032,536,2026-02-06 11:52:18.032,8.89332361,,,,,,,,,,,,,,
2026-02-06 11:52:18.156,537,2026-02-06 11:52:18.156,8.90034997,,,,,,,,,,,,,,
2026-02-06 11:52:18.232,538,2026-02-06 11:52:18.232,8.90468067,,,,,,,,,,,,,,
2026-02-06 11:52:18.332,539,2026-02-06 11:52:18.332,8.91032307,,,,,,,,,,,,,,
2026-02-06 11:52:18.432,540,2026-02-06 11:52:18.432,8.91594732,,,,,,,,,,,,,,
2026-02-06 11:52:18.532,541,2026-02-06 11:52:18.532,8.92155187,,,,,,,,,,,,,,
2026-02-06 11:52:18.679,542,2026-02-06 11:52:18.679,8.92971241,,,,,,,,,,,,,,
2026-02-06 11:52:18.742,543,2026-02-06 11:52:18.742,8.93322894,,,,,,,,,,,,,,
2026-02-06 11:52:18.832,544,2026-02-06 11:52:18.832,8.93823527,,,,,,,,,,,,,,
2026-02-06 11:52:18.932,545,2026-02-06 11:52:18.932,8.94375785,,,,,,,,,,,,,,
2026-02-06 11:52:19.146,546,2026-02-06 11:52:19.146,8.95547444,,,,,,,,,,,,,,
2026-02-06 11:52:19.232,547,2026-02-06 11:52:19.232,8.96018586,,,,,,,,,,,,,,
2026-02-06 11:52:19.332,548,2026-02-06 11:52:19.332,8.96562134,,,,,,,,,,,,,,
2026-02-06 11:52:19.432,549,2026-02-06 11:52:19.432,8.97103487,,,,,,,,,,,,,,
2026-02-06 11:52:19.532,550,2026-02-06 11:52:19.532,8.97642797,,,,,,,,,,,,,,
2026-02-06 11:52:19.678,551,2026-02-06 11:52:19.678,8.98424356,,,,,,,,,,,,,,
2026-02-06 11:52:19.732,552,2026-02-06 11:52:19.732,8.98715357,,,,,,,,,,,,,,
2026-02-06 11:52:19.832,553,2026-02-06 11:52:19.832,8.99248432,,,,,,,,,,,,,,
2026-02-06 11:52:19.932,554,2026-02-06 11:52:19.932,8.99779436,,,,,,,,,,,,,,
2026-02-06 11:52:20.032,555,2026-02-06 11:52:20.032,9.00308174,,,,,,,,,,,,,,
2026-02-06 11:52:20.142,556,2026-02-06 11:52:20.142,9.00888278,,,,,,,,,,,,,,
2026-02-06 11:52:20.232,557,2026-02-06 11:52:20.232,9.01360134,,,,,,,,,,,,,,
2026-02-06 11:52:20.332,558,2026-02-06 11:52:20.332,9.01882924,,,,,,,,,,,,,,
2026-02-06 11:52:20.432,559,2026-02-06 11:52:20.432,9.02403585,,,,,,,,,,,,,,
2026-02-06 11:52:20.532,560,2026-02-06 11:52:20.532,9.02922601,,,,,,,,,,,,,,
2026-02-06 11:52:20.632,561,2026-02-06 11:52:20.632,9.03439843,,,,,,,,,,,,,,
2026-02-06 11:52:20.732,562,2026-02-06 11:52:20.732,9.0395492,,,,,,,,,,,,,,
2026-02-06 11:52:20.833,563,2026-02-06 11:52:20.833,9.0446923,,,,,,,,,,,,,,
2026-02-06 11:52:20.932,564,2026-02-06 11:52:20.932,9.04978727,,,,,,,,,,,,,,
2026-02-06 11:52:21.032,565,2026-02-06 11:52:21.032,9.05488195,,,,,,,,,,,,,,
2026-02-06 11:52:21.132,566,2026-02-06 11:52:21.132,9.05995486,,,,,,,,,,,,,,
2026-02-06 11:52:21.232,567,2026-02-06 11:52:21.232,9.06500904,,,,,,,,,,,,,,
2026-02-06 11:52:21.332,568,2026-02-06 11:52:21.332,9.07003798,,,,,,,,,,,,,,
2026-02-06 11:52:21.432,569,2026-02-06 11:52:21.432,9.07505351,,,,,,,,,,,,,,
2026-02-06 11:52:21.532,570,2026-02-06 11:52:21.532,9.08005492,,,,,,,,,,,,,,
2026-02-06 11:52:21.725,571,2026-02-06 11:52:21.725,9.08962701,,,,,,,,,,,,,,
2026-02-06 11:52:21.763,572,2026-02-06 11:52:21.763,9.09149705,,,,,,,,,,,,,,
2026-02-06 11:52:21.832,573,2026-02-06 11:52:21.832,9.09492961,,,,,,,,,,,,,,
2026-02-06 11:52:21.932,574,2026-02-06 11:52:21.932,9.09984532,,,,,,,,,,,,,,
2026-02-06 11:52:22.032,575,2026-02-06 11:52:22.032,9.10474905,,,,,,,,,,,,,,
2026-02-06 11:52:22.132,576,2026-02-06 11:52:22.132,9.10963126,,,,,,,,,,,,,,
2026-02-06 11:52:22.253,577,2026-02-06 11:52:22.253,9.11549333,,,,,,,,,,,,,,
2026-02-06 11:52:22.332,578,2026-02-06 11:52:22.332,9.1193439,,,,,,,,,,,,,,
2026-02-06 11:52:22.432,579,2026-02-06 11:52:22.432,9.1241677,,,,,,,,,,,,,,
2026-02-06 11:52:22.532,580,2026-02-06 11:52:22.532,9.1289779,,,,,,,,,,,,,,
2026-02-06 11:52:22.660,581,2026-02-06 11:52:22.660,9.13508513,,,,,,,,,,,,,,
2026-02-06 11:52:22.732,582,2026-02-06 11:52:22.732,9.13853666,,,,,,,,,,,,,,
2026-02-06 11:52:22.832,583,2026-02-06 11:52:22.832,9.1432922,,,,,,,,,,,,,,
2026-02-06 11:52:22.932,584,2026-02-06 11:52:22.932,9.14803066,,,,,,,,,,,,,,
2026-02-06 11:52:23.032,585,2026-02-06 11:52:23.032,9.15275133,,,,,,,,,,,,,,
2026-02-06 11:52:23.151,586,2026-02-06 11:52:23.151,9.1583004,,,,,,,,,,,,,,
2026-02-06 11:52:23.232,587,2026-02-06 11:52:23.232,9.16212715,,,,,,,,,,,,,,
2026-02-06 11:52:23.332,588,2026-02-06 11:52:23.332,9.16679297,,,,,,,,,,,,,,
2026-02-06 11:52:23.432,589,2026-02-06 11:52:23.432,9.17143952,,,,,,,,,,,,,,
2026-02-06 11:52:23.533,590,2026-02-06 11:52:23.533,9.17607129,,,,,,,,,,,,,,
2026-02-06 11:52:23.668,591,2026-02-06 11:52:23.668,9.18230202,,,,,,,,,,,,,,
2026-02-06 11:52:23.733,592,2026-02-06 11:52:23.733,9.18527525,,,,,,,,,,,,,,
2026-02-06 11:52:23.833,593,2026-02-06 11:52:23.833,9.18985067,,,,,,,,,,,,,,
2026-02-06 11:52:23.932,594,2026-02-06 11:52:23.932,9.19440692,,,,,,,,,,,,,,
2026-02-06 11:52:24.033,595,2026-02-06 11:52:24.033,9.19894925,,,,,,,,,,,,,,
2026-02-06 11:52:24.163,596,2026-02-06 11:52:24.163,9.20485468,,,,,,,,,,,,,,
2026-02-06 11:52:24.233,597,2026-02-06 11:52:24.233,9.20798211,,,,,,,,,,,,,,
2026-02-06 11:52:24.333,598,2026-02-06 11:52:24.333,9.21246956,,,,,,,,,,,,,,
2026-02-06 11:52:24.433,599,2026-02-06 11:52:24.433,9.21693987,,,,,,,,,,,,,,
2026-02-06 11:52:24.533,600,2026-02-06 11:52:24.533,9.22139313,,,,,,,,,,,,,,
2026-02-06 11:52:24.633,601,2026-02-06 11:52:24.633,9.22583318,,,,,,,,,,,,,,
2026-02-06 11:52:24.733,602,2026-02-06 11:52:24.733,9.23025833,,,,,,,,,,,,,,
2026-02-06 11:52:24.833,603,2026-02-06 11:52:24.833,9.23466229,,,,,,,,,,,,,,
2026-02-06 11:52:24.933,604,2026-02-06 11:52:24.933,9.23905151,,,,,,,,,,,,,,
2026-02-06 11:52:25.033,605,2026-02-06 11:52:25.033,9.24342384,,,,,,,,,,,,,,
2026-02-06 11:52:25.133,606,2026-02-06 11:52:25.133,9.24777949,,,,,,,,,,,,,,
2026-02-06 11:52:25.234,607,2026-02-06 11:52:25.234,9.25215437,,,,,,,,,,,,,,
2026-02-06 11:52:25.333,608,2026-02-06 11:52:25.333,9.25643897,,,,,,,,,,,,,,
2026-02-06 11:52:25.433,609,2026-02-06 11:52:25.433,9.26074804,,,,,,,,,,,,,,
2026-02-06 11:52:25.533,610,2026-02-06 11:52:25.533,9.2650376,,,,,,,,,,,,,,
2026-02-06 11:52:25.633,611,2026-02-06 11:52:25.633,9.26930702,,,,,,,,,,,,,,
2026-02-06 11:52:25.736,612,2026-02-06 11:52:25.736,9.27370658,,,,,,,,,,,,,,
2026-02-06 11:52:25.833,613,2026-02-06 11:52:25.833,9.27779521,,,,,,,,,,,,,,
2026-02-06 11:52:25.933,614,2026-02-06 11:52:25.933,9.28201837,,,,,,,,,,,,,,
2026-02-06 11:52:26.033,615,2026-02-06 11:52:26.033,9.28622039,,,,,,,,,,,,,,
2026-02-06 11:52:26.133,616,2026-02-06 11:52:26.133,9.29041177,,,,,,,,,,,,,,
2026-02-06 11:52:26.278,617,2026-02-06 11:52:26.278,9.29647653,,,,,,,,,,,,,,
2026-02-06 11:52:26.350,618,2026-02-06 11:52:26.350,9.29947658,,,,,,,,,,,,,,
2026-02-06 11:52:26.450,619,2026-02-06 11:52:26.450,9.30360884,,,,,,,,,,,,,,
2026-02-06 11:52:26.533,620,2026-02-06 11:52:26.533,9.30702818,,,,,,,,,,,,,,
2026-02-06 11:52:26.633,621,2026-02-06 11:52:26.633,9.31113638,,,,,,,,,,,,,,
2026-02-06 11:52:26.733,622,2026-02-06 11:52:26.733,9.31523443,,,,,,,,,,,,,,
2026-02-06 11:52:26.876,623,2026-02-06 11:52:26.876,9.32109048,,,,,,,,,,,,,,
2026-02-06 11:52:26.933,624,2026-02-06 11:52:26.933,9.32338564,,,,,,,,,,,,,,
2026-02-06 11:52:27.033,625,2026-02-06 11:52:27.033,9.32743343,,,,,,,,,,,,,,
2026-02-06 11:52:27.133,626,2026-02-06 11:52:27.133,9.33147261,,,,,,,,,,,,,,
2026-02-06 11:52:27.233,627,2026-02-06 11:52:27.233,9.33549191,,,,,,,,,,,,,,
2026-02-06 11:52:27.333,628,2026-02-06 11:52:27.333,9.33949657,,,,,,,,,,,,,,
2026-02-06 11:52:27.517,629,2026-02-06 11:52:27.517,9.34681921,,,,,,,,,,,,,,
2026-02-06 11:52:27.553,630,2026-02-06 11:52:27.553,9.34826399,,,,,,,,,,,,,,
2026-02-06 11:52:27.633,631,2026-02-06 11:52:27.633,9.35141472,,,,,,,,,,,,,,
2026-02-06 11:52:27.733,632,2026-02-06 11:52:27.733,9.3553573,,,,,,,,,,,,,,
2026-02-06 11:52:27.833,633,2026-02-06 11:52:27.833,9.35928995,,,,,,,,,,,,,,
2026-02-06 11:52:27.933,634,2026-02-06 11:52:27.933,9.36320352,,,,,,,,,,,,,,
2026-02-06 11:52:28.033,635,2026-02-06 11:52:28.033,9.36710269,,,,,,,,,,,,,,
2026-02-06 11:52:28.133,636,2026-02-06 11:52:28.133,9.370982,,,,,,,,,,,,,,
2026-02-06 11:52:28.233,637,2026-02-06 11:52:28.233,9.37485331,,,,,,,,,,,,,,
2026-02-06 11:52:28.333,638,2026-02-06 11:52:28.333,9.37870781,,,,,,,,,,,,,,
2026-02-06 11:52:28.487,639,2026-02-06 11:52:28.487,9.38463038,,,,,,,,,,,,,,
2026-02-06 11:52:28.533,640,2026-02-06 11:52:28.533,9.38637234,,,,,,,,,,,,,,
2026-02-06 11:52:28.633,641,2026-02-06 11:52:28.633,9.3901792,,,,,,,,,,,,,,
2026-02-06 11:52:28.733,642,2026-02-06 11:52:28.733,9.39397781,,,,,,,,,,,,,,
2026-02-06 11:52:28.833,643,2026-02-06 11:52:28.833,9.39775918,,,,,,,,,,,,,,
2026-02-06 11:52:28.933,644,2026-02-06 11:52:28.933,9.40152698,,,,,,,,,,,,,,
2026-02-06 11:52:29.033,645,2026-02-06 11:52:29.033,9.40528254,,,,,,,,,,,,,,
2026-02-06 11:52:29.248,646,2026-02-06 11:52:29.248,9.41331556,,,,,,,,,,,,,,
2026-02-06 11:52:29.333,647,2026-02-06 11:52:29.333,9.41645917,,,,,,,,,,,,,,
2026-02-06 11:52:29.433,648,2026-02-06 11:52:29.433,9.42015876,,,,,,,,,,,,,,
2026-02-06 11:52:29.533,649,2026-02-06 11:52:29.533,9.42384236,,,,,,,,,,,,,,
2026-02-06 11:52:29.633,650,2026-02-06 11:52:29.633,9.42751006,,,,,,,,,,,,,,
2026-02-06 11:52:29.733,651,2026-02-06 11:52:29.733,9.43116629,,,,,,,,,,,,,,
2026-02-06 11:52:29.881,652,2026-02-06 11:52:29.881,9.43655084,,,,,,,,,,,,,,
2026-02-06 11:52:29.933,653,2026-02-06 11:52:29.933,9.43842895,,,,,,,,,,,,,,
2026-02-06 11:52:30.033,654,2026-02-06 11:52:30.033,9.4420482,,,,,,,,,,,,,,
2026-02-06 11:52:30.133,655,2026-02-06 11:52:30.133,9.44564337,,,,,,,,,,,,,,
2026-02-06 11:52:30.261,656,2026-02-06 11:52:30.261,9.45022681,,,,,,,,,,,,,,
2026-02-06 11:52:30.333,657,2026-02-06 11:52:30.333,9.45280163,,,,,,,,,,,,,,
2026-02-06 11:52:30.433,658,2026-02-06 11:52:30.433,9.45636023,,,,,,,,,,,,,,
2026-02-06 11:52:30.533,659,2026-02-06 11:52:30.533,9.45990192,,,,,,,,,,,,,,
2026-02-06 11:52:30.633,660,2026-02-06 11:52:30.633,9.46343436,,,,,,,,,,,,,,
2026-02-06 11:52:30.733,661,2026-02-06 11:52:30.733,9.46695234,,,,,,,,,,,,,,
2026-02-06 11:52:30.889,662,2026-02-06 11:52:30.889,9.4724014,,,,,,,,,,,,,,
2026-02-06 11:52:30.933,663,2026-02-06 11:52:30.933,9.47394159,,,,,,,,,,,,,,
2026-02-06 11:52:31.033,664,2026-02-06 11:52:31.033,9.4774189,,,,,,,,,,,,,,
2026-02-06 11:52:31.133,665,2026-02-06 11:52:31.133,9.48088485,,,,,,,,,,,,,,
2026-02-06 11:52:31.233,666,2026-02-06 11:52:31.233,9.48433252,,,,,,,,,,,,,,
2026-02-06 11:52:31.333,667,2026-02-06 11:52:31.333,9.48776878,,,,,,,,,,,,,,
2026-02-06 11:52:31.433,668,2026-02-06 11:52:31.433,9.49119132,,,,,,,,,,,,,,
2026-02-06 11:52:31.566,669,2026-02-06 11:52:31.566,9.49572626,,,,,,,,,,,,,,
2026-02-06 11:52:31.633,670,2026-02-06 11:52:31.633,9.49799897,,,,,,,,,,,,,,
2026-02-06 11:52:31.733,671,2026-02-06 11:52:31.733,9.50138727,,,,,,,,,,,,,,
2026-02-06 11:52:31.833,672,2026-02-06 11:52:31.833,9.50475579,,,,,,,,,,,,,,
2026-02-06 11:52:31.933,673,2026-02-06 11:52:31.933,9.50811428,,,,,,,,,,,,,,
2026-02-06 11:52:32.033,674,2026-02-06 11:52:32.033,9.51146082,,,,,,,,,,,,,,
2026-02-06 11:52:32.133,675,2026-02-06 11:52:32.133,9.51479589,,,,,,,,,,,,,,
2026-02-06 11:52:32.255,676,2026-02-06 11:52:32.255,9.51885408,,,,,,,,,,,,,,
2026-02-06 11:52:32.333,677,2026-02-06 11:52:32.333,9.52142562,,,,,,,,,,,,,,
2026-02-06 11:52:32.433,678,2026-02-06 11:52:32.433,9.52472516,,,,,,,,,,,,,,
2026-02-06 11:52:32.533,679,2026-02-06 11:52:32.533,9.52801091,,,,,,,,,,,,,,
2026-02-06 11:52:32.633,680,2026-02-06 11:52:32.633,9.53128226,,,,,,,,,,,,,,
2026-02-06 11:52:32.733,681,2026-02-06 11:52:32.733,9.53454219,,,,,,,,,,,,,,
2026-02-06 11:52:32.833,682,2026-02-06 11:52:32.833,9.5377897,,,,,,,,,,,,,,
2026-02-06 11:52:32.933,683,2026-02-06 11:52:32.933,9.54102525,,,,,,,,,,,,,,
2026-02-06 11:52:33.033,684,2026-02-06 11:52:33.033,9.54425243,,,,,,,,,,,,,,
2026-02-06 11:52:33.133,685,2026-02-06 11:52:33.133,9.54745948,,,,,,,,,,,,,,
2026-02-06 11:52:33.233,686,2026-02-06 11:52:33.233,9.55066454,,,,,,,,,,,,,,
2026-02-06 11:52:33.333,687,2026-02-06 11:52:33.333,9.553848,,,,,,,,,,,,,,
2026-02-06 11:52:33.433,688,2026-02-06 11:52:33.433,9.55702178,,,,,,,,,,,,,,
2026-02-06 11:52:33.557,689,2026-02-06 11:52:33.557,9.56095144,,,,,,,,,,,,,,
2026-02-06 11:52:33.633,690,2026-02-06 11:52:33.633,9.56333703,,,,,,,,,,,,,,
2026-02-06 11:52:33.733,691,2026-02-06 11:52:33.733,9.56647979,,,,,,,,,,,,,,
2026-02-06 11:52:33.833,692,2026-02-06 11:52:33.833,9.5696047,,,,,,,,,,,,,,
2026-02-06 11:52:33.933,693,2026-02-06 11:52:33.933,9.5727219,,,,,,,,,,,,,,
2026-02-06 11:52:34.033,694,2026-02-06 11:52:34.033,9.57582533,,,,,,,,,,,,,,
2026-02-06 11:52:34.133,695,2026-02-06 11:52:34.133,9.5789179,,,,,,,,,,,,,,
2026-02-06 11:52:34.233,696,2026-02-06 11:52:34.233,9.58200069,,,,,,,,,,,,,,
2026-02-06 11:52:34.333,697,2026-02-06 11:52:34.333,9.58506657,,,,,,,,,,,,,,
2026-02-06 11:52:34.474,698,2026-02-06 11:52:34.474,9.5893714,,,,,,,,,,,,,,
2026-02-06 11:52:34.533,699,2026-02-06 11:52:34.533,9.5911671,,,,,,,,,,,,,,
2026-02-06 11:52:34.633,700,2026-02-06 11:52:34.633,9.59420586,,,,,,,,,,,,,,
2026-02-06 11:52:34.795,701,2026-02-06 11:52:34.795,9.59908681,,,,,,,,,,,,,,
2026-02-06 11:52:34.833,702,2026-02-06 11:52:34.833,9.60023943,,,,,,,,,,,,,,
2026-02-06 11:52:34.933,703,2026-02-06 11:52:34.933,9.60323779,,,,,,,,,,,,,,
2026-02-06 11:52:35.033,704,2026-02-06 11:52:35.033,9.60622955,,,,,,,,,,,,,,
2026-02-06 11:52:35.133,705,2026-02-06 11:52:35.133,9.60920448,,,,,,,,,,,,,,
2026-02-06 11:52:35.281,706,2026-02-06 11:52:35.281,9.61358263,,,,,,,,,,,,,,
2026-02-06 11:52:35.333,707,2026-02-06 11:52:35.333,9.61512885,,,,,,,,,,,,,,
2026-02-06 11:52:35.433,708,2026-02-06 11:52:35.433,9.61807537,,,,,,,,,,,,,,
2026-02-06 11:52:35.533,709,2026-02-06 11:52:35.533,9.62100965,,,,,,,,,,,,,,
2026-02-06 11:52:35.633,710,2026-02-06 11:52:35.633,9.62392841,,,,,,,,,,,,,,
2026-02-06 11:52:35.733,711,2026-02-06 11:52:35.733,9.62683915,,,,,,,,,,,,,,
2026-02-06 11:52:35.833,712,2026-02-06 11:52:35.833,9.62974207,,,,,,,,,,,,,,
2026-02-06 11:52:35.953,713,2026-02-06 11:52:35.953,9.63318347,,,,,,,,,,,,,,
2026-02-06 11:52:36.033,714,2026-02-06 11:52:36.033,9.63550635,,,,,,,,,,,,,,
2026-02-06 11:52:36.133,715,2026-02-06 11:52:36.133,9.63837324,,,,,,,,,,,,,,
2026-02-06 11:52:36.233,716,2026-02-06 11:52:36.233,9.64123308,,,,,,,,,,,,,,
2026-02-06 11:52:36.333,717,2026-02-06 11:52:36.333,9.64408213,,,,,,,,,,,,,,
2026-02-06 11:52:36.464,718,2026-02-06 11:52:36.464,9.64777047,,,,,,,,,,,,,,
2026-02-06 11:52:36.533,719,2026-02-06 11:52:36.533,9.64974051,,,,,,,,,,,,,,
2026-02-06 11:52:36.633,720,2026-02-06 11:52:36.633,9.65255592,,,,,,,,,,,,,,
2026-02-06 11:52:36.733,721,2026-02-06 11:52:36.733,9.65536058,,,,,,,,,,,,,,
2026-02-06 11:52:36.840,722,2026-02-06 11:52:36.840,9.65832957,,,,,,,,,,,,,,
2026-02-06 11:52:36.933,723,2026-02-06 11:52:36.933,9.66093075,,,,,,,,,,,,,,
2026-02-06 11:52:37.033,724,2026-02-06 11:52:37.033,9.66370229,,,,,,,,,,,,,,
2026-02-06 11:52:37.133,725,2026-02-06 11:52:37.133,9.6664661,,,,,,,,,,,,,,
2026-02-06 11:52:37.233,726,2026-02-06 11:52:37.233,9.66921616,,,,,,,,,,,,,,
2026-02-06 11:52:37.333,727,2026-02-06 11:52:37.333,9.6719537,,,,,,,,,,,,,,
2026-02-06 11:52:37.433,728,2026-02-06 11:52:37.433,9.67468328,,,,,,,,,,,,,,
2026-02-06 11:52:37.565,729,2026-02-06 11:52:37.565,9.67825507,,,,,,,,,,,,,,
2026-02-06 11:52:37.633,730,2026-02-06 11:52:37.633,9.6801141,,,,,,,,,,,,,,
2026-02-06 11:52:37.733,731,2026-02-06 11:52:37.733,9.68281303,,,,,,,,,,,,,,
2026-02-06 11:52:37.835,732,2026-02-06 11:52:37.835,9.68555287,,,,,,,,,,,,,,
2026-02-06 11:52:37.933,733,2026-02-06 11:52:37.933,9.68817502,,,,,,,,,,,,,,
2026-02-06 11:52:38.033,734,2026-02-06 11:52:38.033,9.69084093,,,,,,,,,,,,,,
2026-02-06 11:52:38.133,735,2026-02-06 11:52:38.133,9.69349004,,,,,,,,,,,,,,
2026-02-06 11:52:38.233,736,2026-02-06 11:52:38.233,9.6961375,,,,,,,,,,,,,,
2026-02-06 11:52:38.333,737,2026-02-06 11:52:38.333,9.69877906,,,,,,,,,,,,,,
2026-02-06 11:52:38.433,738,2026-02-06 11:52:38.433,9.70140638,,,,,,,,,,,,,,
2026-02-06 11:52:38.581,739,2026-02-06 11:52:38.581,9.70526436,,,,,,,,,,,,,,
2026-02-06 11:52:38.650,740,2026-02-06 11:52:38.650,9.70705792,,,,,,,,,,,,,,
2026-02-06 11:52:38.733,741,2026-02-06 11:52:38.733,9.7092284,,,,,,,,,,,,,,
2026-02-06 11:52:38.833,742,2026-02-06 11:52:38.833,9.71181294,,,,,,,,,,,,,,
2026-02-06 11:52:38.933,743,2026-02-06 11:52:38.933,9.71439207,,,,,,,,,,,,,,
2026-02-06 11:52:39.033,744,2026-02-06 11:52:39.033,9.71695961,,,,,,,,,,,,,,
2026-02-06 11:52:39.133,745,2026-02-06 11:52:39.133,9.71952157,,,,,,,,,,,,,,
2026-02-06 11:52:39.233,746,2026-02-06 11:52:39.233,9.72207508,,,,,,,,,,,,,,
2026-02-06 11:52:39.333,747,2026-02-06 11:52:39.333,9.72461492,,,,,,,,,,,,,,
2026-02-06 11:52:39.502,748,2026-02-06 11:52:39.502,9.72887478,,,,,,,,,,,,,,
2026-02-06 11:52:39.539,749,2026-02-06 11:52:39.539,9.7297886,,,,,,,,,,,,,,
2026-02-06 11:52:39.633,750,2026-02-06 11:52:39.633,9.73217348,,,,,,,,,,,,,,
2026-02-06 11:52:39.733,751,2026-02-06 11:52:39.733,9.73467421,,,,,,,,,,,,,,
2026-02-06 11:52:39.833,752,2026-02-06 11:52:39.833,9.73717127,,,,,,,,,,,,,,
2026-02-06 11:52:39.974,753,2026-02-06 11:52:39.974,9.74065253,,,,,,,,,,,,,,
2026-02-06 11:52:40.036,754,2026-02-06 11:52:40.036,9.74219622,,,,,,,,,,,,,,
2026-02-06 11:52:40.134,755,2026-02-06 11:52:40.134,9.74459161,,,,,,,,,,,,,,
2026-02-06 11:52:40.234,756,2026-02-06 11:52:40.234,9.74704893,,,,,,,,,,,,,,
2026-02-06 11:52:40.334,757,2026-02-06 11:52:40.334,9.74949646,,,,,,,,,,,,,,
2026-02-06 11:52:40.504,758,2026-02-06 11:52:40.504,9.75364029,,,,,,,,,,,,,,
2026-02-06 11:52:40.540,759,2026-02-06 11:52:40.540,9.75452825,,,,,,,,,,,,,,
2026-02-06 11:52:40.634,760,2026-02-06 11:52:40.634,9.75678418,,,,,,,,,,,,,,
2026-02-06 11:52:40.734,761,2026-02-06 11:52:40.734,9.75919651,,,,,,,,,,,,,,
